title,chap_num,para_num,sent_num,token_num,token_str
"Persuasion, by Jane Austen",1,8,3,15,her
"Persuasion, by Jane Austen",1,8,3,16,Lady
"Persuasion, by Jane Austen",1,8,3,17,Elliot
"Persuasion, by Jane Austen",1,8,3,18,had
"Persuasion, by Jane Austen",1,8,3,19,never
"Persuasion, by Jane Austen",1,8,3,20,required
"Persuasion, by Jane Austen",1,8,3,21,indulgence
"Persuasion, by Jane Austen",1,8,3,22,afterwards
"Persuasion, by Jane Austen",1,8,4,0,
"Persuasion, by Jane Austen",1,8,4,1,She
"Persuasion, by Jane Austen",1,8,4,2,had
"Persuasion, by Jane Austen",1,8,4,3,humoured
"Persuasion, by Jane Austen",1,8,4,4,or
"Persuasion, by Jane Austen",1,8,4,5,softened
"Persuasion, by Jane Austen",1,8,4,6,or
"Persuasion, by Jane Austen",1,8,4,7,concealed
"Persuasion, by Jane Austen",1,8,4,8,his
"Persuasion, by Jane Austen",1,8,4,9,failings
"Persuasion, by Jane Austen",1,8,4,10,and
"Persuasion, by Jane Austen",1,8,4,11,promoted
"Persuasion, by Jane Austen",1,8,4,12,his
"Persuasion, by Jane Austen",1,8,4,13,real
"Persuasion, by Jane Austen",1,8,4,14,respectability
"Persuasion, by Jane Austen",1,8,4,15,for
"Persuasion, by Jane Austen",1,8,4,16,seventeen
"Persuasion, by Jane Austen",1,8,4,17,years
"Persuasion, by Jane Austen",1,8,5,0,
"Persuasion, by Jane Austen",1,8,5,1,and
"Persuasion, by Jane Austen",1,8,5,2,though
"Persuasion, by Jane Austen",1,8,5,3,not
"Persuasion, by Jane Austen",1,8,5,4,the
"Persuasion, by Jane Austen",1,8,5,5,very
"Persuasion, by Jane Austen",1,8,5,6,happiest
"Persuasion, by Jane Austen",1,8,5,7,being
"Persuasion, by Jane Austen",1,8,5,8,in
"Persuasion, by Jane Austen",1,8,5,9,the
"Persuasion, by Jane Austen",1,8,5,10,world
"Persuasion, by Jane Austen",1,8,5,11,herself
"Persuasion, by Jane Austen",1,8,5,12,had
"Persuasion, by Jane Austen",1,8,5,13,found
"Persuasion, by Jane Austen",1,8,5,14,enough
"Persuasion, by Jane Austen",1,8,5,15,in
"Persuasion, by Jane Austen",1,8,5,16,her
"Persuasion, by Jane Austen",1,8,5,17,duties
"Persuasion, by Jane Austen",1,8,5,18,her
"Persuasion, by Jane Austen",1,8,5,19,friends
"Persuasion, by Jane Austen",1,8,5,20,and
"Persuasion, by Jane Austen",1,8,5,21,her
"Persuasion, by Jane Austen",1,8,5,22,children
"Persuasion, by Jane Austen",1,8,5,23,to
"Persuasion, by Jane Austen",1,8,5,24,attach
"Persuasion, by Jane Austen",1,8,5,25,her
"Persuasion, by Jane Austen",1,8,5,26,to
"Persuasion, by Jane Austen",1,8,5,27,life
"Persuasion, by Jane Austen",1,8,5,28,and
"Persuasion, by Jane Austen",1,8,5,29,make
"Persuasion, by Jane Austen",1,8,5,30,it
"Persuasion, by Jane Austen",1,8,5,31,no
"Persuasion, by Jane Austen",1,8,5,32,matter
"Persuasion, by Jane Austen",1,8,5,33,of
"Persuasion, by Jane Austen",1,8,5,34,indifference
"Persuasion, by Jane Austen",1,8,5,35,to
"Persuasion, by Jane Austen",1,8,5,36,her
"Persuasion, by Jane Austen",1,8,5,37,when
"Persuasion, by Jane Austen",1,8,5,38,she
"Persuasion, by Jane Austen",1,8,5,39,was
"Persuasion, by Jane Austen",1,8,5,40,called
"Persuasion, by Jane Austen",1,8,5,41,on
"Persuasion, by Jane Austen",1,8,5,42,to
"Persuasion, by Jane Austen",1,8,5,43,quit
"Persuasion, by Jane Austen",1,8,5,44,them
"Persuasion, by Jane Austen",1,8,6,0,
"Persuasion, by Jane Austen",1,8,6,1,Three
"Persuasion, by Jane Austen",1,8,6,2,girls
"Persuasion, by Jane Austen",1,8,6,3,the
"Persuasion, by Jane Austen",1,8,6,4,two
"Persuasion, by Jane Austen",1,8,6,5,eldest
"Persuasion, by Jane Austen",1,8,6,6,sixteen
"Persuasion, by Jane Austen",1,8,6,7,and
"Persuasion, by Jane Austen",1,8,6,8,fourteen
"Persuasion, by Jane Austen",1,8,6,9,was
"Persuasion, by Jane Austen",1,8,6,10,an
"Persuasion, by Jane Austen",1,8,6,11,awful
"Persuasion, by Jane Austen",1,8,6,12,legacy
"Persuasion, by Jane Austen",1,8,6,13,for
"Persuasion, by Jane Austen",1,8,6,14,a
"Persuasion, by Jane Austen",1,8,6,15,mother
"Persuasion, by Jane Austen",1,8,6,16,to
"Persuasion, by Jane Austen",1,8,6,17,bequeath
"Persuasion, by Jane Austen",1,8,6,18,an
"Persuasion, by Jane Austen",1,8,6,19,awful
"Persuasion, by Jane Austen",1,8,6,20,charge
"Persuasion, by Jane Austen",1,8,6,21,rather
"Persuasion, by Jane Austen",1,8,6,22,to
"Persuasion, by Jane Austen",1,8,6,23,confide
"Persuasion, by Jane Austen",1,8,6,24,to
"Persuasion, by Jane Austen",1,8,6,25,the
"Persuasion, by Jane Austen",1,8,6,26,authority
"Persuasion, by Jane Austen",1,8,6,27,and
"Persuasion, by Jane Austen",1,8,6,28,guidance
"Persuasion, by Jane Austen",1,8,6,29,of
"Persuasion, by Jane Austen",1,8,6,30,a
"Persuasion, by Jane Austen",1,8,6,31,conceited
"Persuasion, by Jane Austen",1,8,6,32,silly
"Persuasion, by Jane Austen",1,8,6,33,father
"Persuasion, by Jane Austen",1,8,7,0,
"Persuasion, by Jane Austen",1,8,7,1,She
"Persuasion, by Jane Austen",1,8,7,2,had
"Persuasion, by Jane Austen",1,8,7,3,however
"Persuasion, by Jane Austen",1,8,7,4,one
"Persuasion, by Jane Austen",1,8,7,5,very
"Persuasion, by Jane Austen",1,8,7,6,intimate
"Persuasion, by Jane Austen",1,8,7,7,friend
"Persuasion, by Jane Austen",1,8,7,8,a
"Persuasion, by Jane Austen",1,8,7,9,sensible
"Persuasion, by Jane Austen",1,8,7,10,deserving
"Persuasion, by Jane Austen",1,8,7,11,woman
"Persuasion, by Jane Austen",1,8,7,12,who
"Persuasion, by Jane Austen",1,8,7,13,had
"Persuasion, by Jane Austen",1,8,7,14,been
"Persuasion, by Jane Austen",1,8,7,15,brought
"Persuasion, by Jane Austen",1,8,7,16,by
"Persuasion, by Jane Austen",1,8,7,17,strong
"Persuasion, by Jane Austen",1,8,7,18,attachment
"Persuasion, by Jane Austen",1,8,7,19,to
"Persuasion, by Jane Austen",1,8,7,20,herself
"Persuasion, by Jane Austen",1,8,7,21,to
"Persuasion, by Jane Austen",1,8,7,22,settle
"Persuasion, by Jane Austen",1,8,7,23,close
"Persuasion, by Jane Austen",1,8,7,24,by
"Persuasion, by Jane Austen",1,8,7,25,her
"Persuasion, by Jane Austen",1,8,7,26,in
"Persuasion, by Jane Austen",1,8,7,27,the
"Persuasion, by Jane Austen",1,8,7,28,village
"Persuasion, by Jane Austen",1,8,7,29,of
"Persuasion, by Jane Austen",1,8,7,30,Kellynch
"Persuasion, by Jane Austen",1,8,8,0,
"Persuasion, by Jane Austen",1,8,8,1,and
"Persuasion, by Jane Austen",1,8,8,2,on
"Persuasion, by Jane Austen",1,8,8,3,her
"Persuasion, by Jane Austen",1,8,8,4,kindness
"Persuasion, by Jane Austen",1,8,8,5,and
"Persuasion, by Jane Austen",1,8,8,6,advice
"Persuasion, by Jane Austen",1,8,8,7,Lady
"Persuasion, by Jane Austen",1,8,8,8,Elliot
"Persuasion, by Jane Austen",1,8,8,9,mainly
"Persuasion, by Jane Austen",1,8,8,10,relied
"Persuasion, by Jane Austen",1,8,8,11,for
"Persuasion, by Jane Austen",1,8,8,12,the
"Persuasion, by Jane Austen",1,8,8,13,best
"Persuasion, by Jane Austen",1,8,8,14,help
"Persuasion, by Jane Austen",1,8,8,15,and
"Persuasion, by Jane Austen",1,8,8,16,maintenance
"Persuasion, by Jane Austen",1,8,8,17,of
"Persuasion, by Jane Austen",1,8,8,18,the
"Persuasion, by Jane Austen",1,8,8,19,good
"Persuasion, by Jane Austen",1,8,8,20,principles
"Persuasion, by Jane Austen",1,8,8,21,and
"Persuasion, by Jane Austen",1,8,8,22,instruction
"Persuasion, by Jane Austen",1,8,8,23,which
"Persuasion, by Jane Austen",1,8,8,24,she
"Persuasion, by Jane Austen",1,8,8,25,had
"Persuasion, by Jane Austen",1,8,8,26,been
"Persuasion, by Jane Austen",1,8,8,27,anxiously
"Persuasion, by Jane Austen",1,8,8,28,giving
"Persuasion, by Jane Austen",1,8,8,29,her
"Persuasion, by Jane Austen",1,8,8,30,daughters
"Persuasion, by Jane Austen",1,9,0,0,This
"Persuasion, by Jane Austen",1,9,0,1,friend
"Persuasion, by Jane Austen",1,9,0,2,and
"Persuasion, by Jane Austen",1,9,0,3,Sir
"Persuasion, by Jane Austen",1,9,0,4,Walter
"Persuasion, by Jane Austen",1,9,0,5,did
"Persuasion, by Jane Austen",1,9,0,6,not
"Persuasion, by Jane Austen",1,9,0,7,marry
"Persuasion, by Jane Austen",1,9,0,8,whatever
"Persuasion, by Jane Austen",1,9,0,9,might
"Persuasion, by Jane Austen",1,9,0,10,have
"Persuasion, by Jane Austen",1,9,0,11,been
"Persuasion, by Jane Austen",1,9,0,12,anticipated
"Persuasion, by Jane Austen",1,9,0,13,on
"Persuasion, by Jane Austen",1,9,0,14,that
"Persuasion, by Jane Austen",1,9,0,15,head
"Persuasion, by Jane Austen",1,9,0,16,by
"Persuasion, by Jane Austen",1,9,0,17,their
"Persuasion, by Jane Austen",1,9,0,18,acquaintance
"Persuasion, by Jane Austen",1,9,1,0,
"Persuasion, by Jane Austen",1,9,1,1,Thirteen
"Persuasion, by Jane Austen",1,9,1,2,years
"Persuasion, by Jane Austen",1,9,1,3,had
"Persuasion, by Jane Austen",1,9,1,4,passed
"Persuasion, by Jane Austen",1,9,1,5,away
"Persuasion, by Jane Austen",1,9,1,6,since
"Persuasion, by Jane Austen",1,9,1,7,Lady
"Persuasion, by Jane Austen",1,9,1,8,Elliot
"Persuasion, by Jane Austen",1,9,1,9,s
"Persuasion, by Jane Austen",1,9,1,10,death
"Persuasion, by Jane Austen",1,9,1,11,and
"Persuasion, by Jane Austen",1,9,1,12,they
"Persuasion, by Jane Austen",1,9,1,13,were
"Persuasion, by Jane Austen",1,9,1,14,still
"Persuasion, by Jane Austen",1,9,1,15,near
"Persuasion, by Jane Austen",1,9,1,16,neighbours
"Persuasion, by Jane Austen",1,9,1,17,and
"Persuasion, by Jane Austen",1,9,1,18,intimate
"Persuasion, by Jane Austen",1,9,1,19,friends
"Persuasion, by Jane Austen",1,9,1,20,and
"Persuasion, by Jane Austen",1,9,1,21,one
"Persuasion, by Jane Austen",1,9,1,22,remained
"Persuasion, by Jane Austen",1,9,1,23,a
"Persuasion, by Jane Austen",1,9,1,24,widower
"Persuasion, by Jane Austen",1,9,1,25,the
"Persuasion, by Jane Austen",1,9,1,26,other
"Persuasion, by Jane Austen",1,9,1,27,a
"Persuasion, by Jane Austen",1,9,1,28,widow
"Persuasion, by Jane Austen",1,10,0,0,That
"Persuasion, by Jane Austen",1,10,0,1,Lady
"Persuasion, by Jane Austen",1,10,0,2,Russell
"Persuasion, by Jane Austen",1,10,0,3,of
"Persuasion, by Jane Austen",1,10,0,4,steady
"Persuasion, by Jane Austen",1,10,0,5,age
"Persuasion, by Jane Austen",1,10,0,6,and
"Persuasion, by Jane Austen",1,10,0,7,character
"Persuasion, by Jane Austen",1,10,0,8,and
"Persuasion, by Jane Austen",1,10,0,9,extremely
"Persuasion, by Jane Austen",1,10,0,10,well
"Persuasion, by Jane Austen",1,10,0,11,provided
"Persuasion, by Jane Austen",1,10,0,12,for
"Persuasion, by Jane Austen",1,10,0,13,should
"Persuasion, by Jane Austen",1,10,0,14,have
"Persuasion, by Jane Austen",1,10,0,15,no
"Persuasion, by Jane Austen",1,10,0,16,thought
"Persuasion, by Jane Austen",1,10,0,17,of
"Persuasion, by Jane Austen",1,10,0,18,a
"Persuasion, by Jane Austen",1,10,0,19,second
"Persuasion, by Jane Austen",1,10,0,20,marriage
"Persuasion, by Jane Austen",1,10,0,21,needs
"Persuasion, by Jane Austen",1,10,0,22,no
"Persuasion, by Jane Austen",1,10,0,23,apology
"Persuasion, by Jane Austen",1,10,0,24,to
"Persuasion, by Jane Austen",1,10,0,25,the
"Persuasion, by Jane Austen",1,10,0,26,public
"Persuasion, by Jane Austen",1,10,0,27,which
"Persuasion, by Jane Austen",1,10,0,28,is
"Persuasion, by Jane Austen",1,10,0,29,rather
"Persuasion, by Jane Austen",1,10,0,30,apt
"Persuasion, by Jane Austen",1,10,0,31,to
"Persuasion, by Jane Austen",1,10,0,32,be
"Persuasion, by Jane Austen",1,10,0,33,unreasonably
"Persuasion, by Jane Austen",1,10,0,34,discontented
"Persuasion, by Jane Austen",1,10,0,35,when
"Persuasion, by Jane Austen",1,10,0,36,a
"Persuasion, by Jane Austen",1,10,0,37,woman
"Persuasion, by Jane Austen",1,10,0,38,does
"Persuasion, by Jane Austen",1,10,0,39,marry
"Persuasion, by Jane Austen",1,10,0,40,again
"Persuasion, by Jane Austen",1,10,0,41,than
"Persuasion, by Jane Austen",1,10,0,42,when
"Persuasion, by Jane Austen",1,10,0,43,she
"Persuasion, by Jane Austen",1,10,0,44,does
"Persuasion, by Jane Austen",1,10,0,45,not
"Persuasion, by Jane Austen",1,10,1,0,
"Persuasion, by Jane Austen",1,10,1,1,but
"Persuasion, by Jane Austen",1,10,1,2,Sir
"Persuasion, by Jane Austen",1,10,1,3,Walter
"Persuasion, by Jane Austen",1,10,1,4,s
"Persuasion, by Jane Austen",1,10,1,5,continuing
"Persuasion, by Jane Austen",1,10,1,6,in
"Persuasion, by Jane Austen",1,10,1,7,singleness
"Persuasion, by Jane Austen",1,10,1,8,requires
"Persuasion, by Jane Austen",1,10,1,9,explanation
"Persuasion, by Jane Austen",1,10,2,0,
"Persuasion, by Jane Austen",1,10,2,1,Be
"Persuasion, by Jane Austen",1,10,2,2,it
"Persuasion, by Jane Austen",1,10,2,3,known
"Persuasion, by Jane Austen",1,10,2,4,then
"Persuasion, by Jane Austen",1,10,2,5,that
"Persuasion, by Jane Austen",1,10,2,6,Sir
"Persuasion, by Jane Austen",1,10,2,7,Walter
"Persuasion, by Jane Austen",1,10,2,8,like
"Persuasion, by Jane Austen",1,10,2,9,a
"Persuasion, by Jane Austen",1,10,2,10,good
"Persuasion, by Jane Austen",1,10,2,11,father
"Persuasion, by Jane Austen",1,10,2,12,(having
"Persuasion, by Jane Austen",1,10,2,13,met
"Persuasion, by Jane Austen",1,10,2,14,with
"Persuasion, by Jane Austen",1,10,2,15,one
"Persuasion, by Jane Austen",1,10,2,16,or
"Persuasion, by Jane Austen",1,10,2,17,two
"Persuasion, by Jane Austen",1,10,2,18,private
"Persuasion, by Jane Austen",1,10,2,19,disappointments
"Persuasion, by Jane Austen",1,10,2,20,in
"Persuasion, by Jane Austen",1,10,2,21,very
"Persuasion, by Jane Austen",1,10,2,22,unreasonable
"Persuasion, by Jane Austen",1,10,2,23,applications)
"Persuasion, by Jane Austen",1,10,2,24,prided
"Persuasion, by Jane Austen",1,10,2,25,himself
"Persuasion, by Jane Austen",1,10,2,26,on
"Persuasion, by Jane Austen",1,10,2,27,remaining
"Persuasion, by Jane Austen",1,10,2,28,single
"Persuasion, by Jane Austen",1,10,2,29,for
"Persuasion, by Jane Austen",1,10,2,30,his
"Persuasion, by Jane Austen",1,10,2,31,dear
"Persuasion, by Jane Austen",1,10,2,32,daughters
"Persuasion, by Jane Austen",1,10,2,33,sake
"Persuasion, by Jane Austen",1,10,3,0,
"Persuasion, by Jane Austen",1,10,3,1,For
"Persuasion, by Jane Austen",1,10,3,2,one
"Persuasion, by Jane Austen",1,10,3,3,daughter
"Persuasion, by Jane Austen",1,10,3,4,his
"Persuasion, by Jane Austen",1,10,3,5,eldest
"Persuasion, by Jane Austen",1,10,3,6,he
"Persuasion, by Jane Austen",1,10,3,7,would
"Persuasion, by Jane Austen",1,10,3,8,really
"Persuasion, by Jane Austen",1,10,3,9,have
"Persuasion, by Jane Austen",1,10,3,10,given
"Persuasion, by Jane Austen",1,10,3,11,up
"Persuasion, by Jane Austen",1,10,3,12,any
"Persuasion, by Jane Austen",1,10,3,13,thing
"Persuasion, by Jane Austen",1,10,3,14,which
"Persuasion, by Jane Austen",1,10,3,15,he
"Persuasion, by Jane Austen",1,10,3,16,had
"Persuasion, by Jane Austen",1,10,3,17,not
"Persuasion, by Jane Austen",1,10,3,18,been
"Persuasion, by Jane Austen",1,10,3,19,very
"Persuasion, by Jane Austen",1,10,3,20,much
"Persuasion, by Jane Austen",1,10,3,21,tempted
"Persuasion, by Jane Austen",1,10,3,22,to
"Persuasion, by Jane Austen",1,10,3,23,do
"Persuasion, by Jane Austen",1,10,4,0,
"Persuasion, by Jane Austen",1,10,4,1,Elizabeth
"Persuasion, by Jane Austen",1,10,4,2,had
"Persuasion, by Jane Austen",1,10,4,3,succeeded
"Persuasion, by Jane Austen",1,10,4,4,at
"Persuasion, by Jane Austen",1,10,4,5,sixteen
"Persuasion, by Jane Austen",1,10,4,6,to
"Persuasion, by Jane Austen",1,10,4,7,all
"Persuasion, by Jane Austen",1,10,4,8,that
"Persuasion, by Jane Austen",1,10,4,9,was
"Persuasion, by Jane Austen",1,10,4,10,possible
"Persuasion, by Jane Austen",1,10,4,11,of
"Persuasion, by Jane Austen",1,10,4,12,her
"Persuasion, by Jane Austen",1,10,4,13,mother
"Persuasion, by Jane Austen",1,10,4,14,s
"Persuasion, by Jane Austen",1,10,4,15,rights
"Persuasion, by Jane Austen",1,10,4,16,and
"Persuasion, by Jane Austen",1,10,4,17,consequence
"Persuasion, by Jane Austen",1,10,5,0,
"Persuasion, by Jane Austen",1,10,5,1,and
"Persuasion, by Jane Austen",1,10,5,2,being
"Persuasion, by Jane Austen",1,10,5,3,very
"Persuasion, by Jane Austen",1,10,5,4,handsome
"Persuasion, by Jane Austen",1,10,5,5,and
"Persuasion, by Jane Austen",1,10,5,6,very
"Persuasion, by Jane Austen",1,10,5,7,like
"Persuasion, by Jane Austen",1,10,5,8,himself
"Persuasion, by Jane Austen",1,10,5,9,her
"Persuasion, by Jane Austen",1,10,5,10,influence
"Persuasion, by Jane Austen",1,10,5,11,had
"Persuasion, by Jane Austen",1,10,5,12,always
"Persuasion, by Jane Austen",1,10,5,13,been
"Persuasion, by Jane Austen",1,10,5,14,great
"Persuasion, by Jane Austen",1,10,5,15,and
"Persuasion, by Jane Austen",1,10,5,16,they
"Persuasion, by Jane Austen",1,10,5,17,had
"Persuasion, by Jane Austen",1,10,5,18,gone
"Persuasion, by Jane Austen",1,10,5,19,on
"Persuasion, by Jane Austen",1,10,5,20,together
"Persuasion, by Jane Austen",1,10,5,21,most
"Persuasion, by Jane Austen",1,10,5,22,happily
"Persuasion, by Jane Austen",1,10,6,0,
"Persuasion, by Jane Austen",1,10,6,1,His
"Persuasion, by Jane Austen",1,10,6,2,two
"Persuasion, by Jane Austen",1,10,6,3,other
"Persuasion, by Jane Austen",1,10,6,4,children
"Persuasion, by Jane Austen",1,10,6,5,were
"Persuasion, by Jane Austen",1,10,6,6,of
"Persuasion, by Jane Austen",1,10,6,7,very
"Persuasion, by Jane Austen",1,10,6,8,inferior
"Persuasion, by Jane Austen",1,10,6,9,value
"Persuasion, by Jane Austen",1,10,7,0,
"Persuasion, by Jane Austen",1,10,7,1,Mary
"Persuasion, by Jane Austen",1,10,7,2,had
"Persuasion, by Jane Austen",1,10,7,3,acquired
"Persuasion, by Jane Austen",1,10,7,4,a
"Persuasion, by Jane Austen",1,10,7,5,little
"Persuasion, by Jane Austen",1,10,7,6,artificial
"Persuasion, by Jane Austen",1,10,7,7,importance
"Persuasion, by Jane Austen",1,10,7,8,by
"Persuasion, by Jane Austen",1,10,7,9,becoming
"Persuasion, by Jane Austen",1,10,7,10,Mrs
"Persuasion, by Jane Austen",1,10,7,11,Charles
"Persuasion, by Jane Austen",1,10,7,12,Musgrove
"Persuasion, by Jane Austen",1,10,8,0,
"Persuasion, by Jane Austen",1,10,8,1,but
"Persuasion, by Jane Austen",1,10,8,2,Anne
"Persuasion, by Jane Austen",1,10,8,3,with
"Persuasion, by Jane Austen",1,10,8,4,an
"Persuasion, by Jane Austen",1,10,8,5,elegance
"Persuasion, by Jane Austen",1,10,8,6,of
"Persuasion, by Jane Austen",1,10,8,7,mind
"Persuasion, by Jane Austen",1,10,8,8,and
"Persuasion, by Jane Austen",1,10,8,9,sweetness
"Persuasion, by Jane Austen",1,10,8,10,of
"Persuasion, by Jane Austen",1,10,8,11,character
"Persuasion, by Jane Austen",1,10,8,12,which
"Persuasion, by Jane Austen",1,10,8,13,must
"Persuasion, by Jane Austen",1,10,8,14,have
"Persuasion, by Jane Austen",1,10,8,15,placed
"Persuasion, by Jane Austen",1,10,8,16,her
"Persuasion, by Jane Austen",1,10,8,17,high
"Persuasion, by Jane Austen",1,10,8,18,with
"Persuasion, by Jane Austen",1,10,8,19,any
"Persuasion, by Jane Austen",1,10,8,20,people
"Persuasion, by Jane Austen",1,10,8,21,of
"Persuasion, by Jane Austen",1,10,8,22,real
"Persuasion, by Jane Austen",1,10,8,23,understanding
"Persuasion, by Jane Austen",1,10,8,24,was
"Persuasion, by Jane Austen",1,10,8,25,nobody
"Persuasion, by Jane Austen",1,10,8,26,with
"Persuasion, by Jane Austen",1,10,8,27,either
"Persuasion, by Jane Austen",1,10,8,28,father
"Persuasion, by Jane Austen",1,10,8,29,or
"Persuasion, by Jane Austen",1,10,8,30,sister
"Persuasion, by Jane Austen",1,10,9,0,
"Persuasion, by Jane Austen",1,10,9,1,her
"Persuasion, by Jane Austen",1,10,9,2,word
"Persuasion, by Jane Austen",1,10,9,3,had
"Persuasion, by Jane Austen",1,10,9,4,no
"Persuasion, by Jane Austen",1,10,9,5,weight
"Persuasion, by Jane Austen",1,10,9,6,her
"Persuasion, by Jane Austen",1,10,9,7,convenience
"Persuasion, by Jane Austen",1,10,9,8,was
"Persuasion, by Jane Austen",1,10,9,9,always
"Persuasion, by Jane Austen",1,10,9,10,to
"Persuasion, by Jane Austen",1,10,9,11,give
"Persuasion, by Jane Austen",1,10,9,12,way
"Persuasion, by Jane Austen",1,10,9,13,she
"Persuasion, by Jane Austen",1,10,9,14,was
"Persuasion, by Jane Austen",1,10,9,15,only
"Persuasion, by Jane Austen",1,10,9,16,Anne
"Persuasion, by Jane Austen",1,11,0,0,To
"Persuasion, by Jane Austen",1,11,0,1,Lady
"Persuasion, by Jane Austen",1,11,0,2,Russell
"Persuasion, by Jane Austen",1,11,0,3,indeed
"Persuasion, by Jane Austen",1,11,0,4,she
"Persuasion, by Jane Austen",1,11,0,5,was
"Persuasion, by Jane Austen",1,11,0,6,a
"Persuasion, by Jane Austen",1,11,0,7,most
"Persuasion, by Jane Austen",1,11,0,8,dear
"Persuasion, by Jane Austen",1,11,0,9,and
"Persuasion, by Jane Austen",1,11,0,10,highly
"Persuasion, by Jane Austen",1,11,0,11,valued
"Persuasion, by Jane Austen",1,11,0,12,god
"Persuasion, by Jane Austen",1,11,0,13,daughter
"Persuasion, by Jane Austen",1,11,0,14,favourite
"Persuasion, by Jane Austen",1,11,0,15,and
"Persuasion, by Jane Austen",1,11,0,16,friend
"Persuasion, by Jane Austen",1,11,1,0,
"Persuasion, by Jane Austen",1,11,1,1,Lady
"Persuasion, by Jane Austen",1,11,1,2,Russell
"Persuasion, by Jane Austen",1,11,1,3,loved
"Persuasion, by Jane Austen",1,11,1,4,them
"Persuasion, by Jane Austen",1,11,1,5,all
"Persuasion, by Jane Austen",1,11,2,0,
"Persuasion, by Jane Austen",1,11,2,1,but
"Persuasion, by Jane Austen",1,11,2,2,it
"Persuasion, by Jane Austen",1,11,2,3,was
"Persuasion, by Jane Austen",1,11,2,4,only
"Persuasion, by Jane Austen",1,11,2,5,in
"Persuasion, by Jane Austen",1,11,2,6,Anne
"Persuasion, by Jane Austen",1,11,2,7,that
"Persuasion, by Jane Austen",1,11,2,8,she
"Persuasion, by Jane Austen",1,11,2,9,could
"Persuasion, by Jane Austen",1,11,2,10,fancy
"Persuasion, by Jane Austen",1,11,2,11,the
"Persuasion, by Jane Austen",1,11,2,12,mother
"Persuasion, by Jane Austen",1,11,2,13,to
"Persuasion, by Jane Austen",1,11,2,14,revive
"Persuasion, by Jane Austen",1,11,2,15,again
"Persuasion, by Jane Austen",1,12,0,0,A
"Persuasion, by Jane Austen",1,12,0,1,few
"Persuasion, by Jane Austen",1,12,0,2,years
"Persuasion, by Jane Austen",1,12,0,3,before
"Persuasion, by Jane Austen",1,12,0,4,Anne
"Persuasion, by Jane Austen",1,12,0,5,Elliot
"Persuasion, by Jane Austen",1,12,0,6,had
"Persuasion, by Jane Austen",1,12,0,7,been
"Persuasion, by Jane Austen",1,12,0,8,a
"Persuasion, by Jane Austen",1,12,0,9,very
"Persuasion, by Jane Austen",1,12,0,10,pretty
"Persuasion, by Jane Austen",1,12,0,11,girl
"Persuasion, by Jane Austen",1,12,0,12,but
"Persuasion, by Jane Austen",1,12,0,13,her
"Persuasion, by Jane Austen",1,12,0,14,bloom
"Persuasion, by Jane Austen",1,12,0,15,had
